k, Re(omega1), Im(omega1), Re(omega2), Im(omega2), ... [by BO]
+8.20000e+00 	-5.25012e+00 	-4.49183e-02 	-5.25012e+00 	-4.49183e-02 	-5.76887e+00 	+9.14475e-04 	-5.76887e+00 	+9.14475e-04 	+5.76887e+00 	+9.15325e-04 	-1.95136e+00 	+1.45361e-05 	+6.76638e+00 	-5.85902e-02 	+6.76638e+00 	-5.85902e-02 	+6.76638e+00 	-5.85902e-02 	
+8.30000e+00 	-5.25391e+00 	-4.90556e-02 	-5.25391e+00 	-4.90556e-02 	-5.77151e+00 	+1.02855e-02 	-5.77151e+00 	+1.02855e-02 	+5.77151e+00 	+1.02855e-02 	-1.95028e+00 	+1.41083e-05 	+6.76271e+00 	-5.93780e-02 	+6.76271e+00 	-5.93780e-02 	+6.76271e+00 	-5.93780e-02 	
+8.40000e+00 	-5.25763e+00 	-5.29387e-02 	-5.25763e+00 	-5.29387e-02 	-5.77851e+00 	+2.02174e-02 	-5.77851e+00 	+2.02174e-02 	+5.77851e+00 	+2.02176e-02 	-1.94919e+00 	+1.36945e-05 	+6.75905e+00 	-6.01451e-02 	+6.75905e+00 	-6.01451e-02 	+6.75905e+00 	-6.01451e-02 	
+8.50000e+00 	-5.26130e+00 	-5.66142e-02 	-5.26130e+00 	-5.66142e-02 	-5.79025e+00 	+2.85461e-02 	-5.79025e+00 	+2.85461e-02 	+5.79025e+00 	+2.85453e-02 	-1.94808e+00 	+1.33419e-05 	+6.75540e+00 	-6.08895e-02 	+6.75540e+00 	-6.08895e-02 	+6.75540e+00 	-6.08895e-02 	
+8.60000e+00 	-5.26492e+00 	-6.01170e-02 	-5.26492e+00 	-6.01170e-02 	-5.80571e+00 	+3.37982e-02 	-5.80571e+00 	+3.37982e-02 	+5.80571e+00 	+3.38032e-02 	-1.94697e+00 	+1.29621e-05 	+6.75175e+00 	-6.16081e-02 	+6.75175e+00 	-6.16081e-02 	+6.75175e+00 	-6.16081e-02 	
+8.70000e+00 	-5.26851e+00 	-6.34762e-02 	-5.26851e+00 	-6.34762e-02 	-5.82389e+00 	+3.57671e-02 	-5.82389e+00 	+3.57671e-02 	+5.82389e+00 	+3.57671e-02 	-1.94585e+00 	+1.26279e-05 	+6.74810e+00 	-6.22984e-02 	+6.74810e+00 	-6.22984e-02 	+6.74810e+00 	-6.22984e-02 	
+8.80000e+00 	-5.27207e+00 	-6.67133e-02 	-5.27207e+00 	-6.67133e-02 	-5.84442e+00 	+3.48553e-02 	-5.84442e+00 	+3.48553e-02 	+5.84442e+00 	+3.48557e-02 	-1.94472e+00 	+1.22976e-05 	+6.74446e+00 	-6.29571e-02 	+6.74446e+00 	-6.29571e-02 	+6.74446e+00 	-6.29571e-02 	
+8.90000e+00 	-5.27560e+00 	-6.98463e-02 	-5.27560e+00 	-6.98463e-02 	-5.86735e+00 	+3.17907e-02 	-5.86735e+00 	+3.17907e-02 	+5.86734e+00 	+3.17891e-02 	-1.94358e+00 	+1.19809e-05 	+6.74082e+00 	-6.35814e-02 	+6.74082e+00 	-6.35814e-02 	+6.74082e+00 	-6.35814e-02 	
+9.00000e+00 	-5.27911e+00 	-7.28887e-02 	-5.27911e+00 	-7.28887e-02 	-5.89285e+00 	+2.76073e-02 	-5.89285e+00 	+2.76073e-02 	+5.89285e+00 	+2.76083e-02 	-1.94242e+00 	+1.16794e-05 	+6.73718e+00 	-6.41679e-02 	+6.73718e+00 	-6.41679e-02 	+6.73718e+00 	-6.41679e-02 	
+9.10000e+00 	-5.28261e+00 	-7.58537e-02 	-5.28261e+00 	-7.58537e-02 	-5.92073e+00 	+2.38070e-02 	-5.92073e+00 	+2.38070e-02 	+5.92073e+00 	+2.38046e-02 	-1.94126e+00 	+1.13802e-05 	+6.73353e+00 	-6.47127e-02 	+6.73353e+00 	-6.47127e-02 	+6.73353e+00 	-6.47127e-02 	
+9.20000e+00 	-5.28608e+00 	-7.87506e-02 	-5.28608e+00 	-7.87506e-02 	-5.94951e+00 	+2.13595e-02 	-5.94951e+00 	+2.13595e-02 	+5.94950e+00 	+2.13661e-02 	-1.94009e+00 	+1.11031e-05 	+6.72989e+00 	-6.52124e-02 	+6.72989e+00 	-6.52124e-02 	+6.72989e+00 	-6.52124e-02 	
+9.30000e+00 	-5.28954e+00 	-8.15877e-02 	-5.28954e+00 	-8.15877e-02 	-5.97826e+00 	+1.96861e-02 	-5.97826e+00 	+1.96861e-02 	+5.97825e+00 	+1.96886e-02 	-1.93891e+00 	+1.08286e-05 	+6.72625e+00 	-6.56624e-02 	+6.72625e+00 	-6.56624e-02 	+6.72625e+00 	-6.56624e-02 	
+9.40000e+00 	-5.29299e+00 	-8.43723e-02 	-5.29299e+00 	-8.43723e-02 	-6.00707e+00 	+1.87496e-02 	-6.00707e+00 	+1.87496e-02 	+6.00707e+00 	+1.87576e-02 	-1.93772e+00 	+1.05581e-05 	+6.72260e+00 	-6.60579e-02 	+6.72260e+00 	-6.60579e-02 	+6.72260e+00 	-6.60579e-02 	
+9.50000e+00 	-5.29642e+00 	-8.71103e-02 	-5.29642e+00 	-8.71103e-02 	-6.03534e+00 	+1.87802e-02 	-6.03534e+00 	+1.87802e-02 	+6.03534e+00 	+1.87757e-02 	-1.93652e+00 	+1.02937e-05 	+6.71895e+00 	-6.63939e-02 	+6.71895e+00 	-6.63939e-02 	+6.71895e+00 	-6.63939e-02 	
+9.60000e+00 	-5.29985e+00 	-8.98070e-02 	-5.29985e+00 	-8.98070e-02 	-6.06278e+00 	+1.91687e-02 	-6.06278e+00 	+1.91687e-02 	+6.06278e+00 	+1.91651e-02 	-1.93531e+00 	+1.00509e-05 	+6.71529e+00 	-6.66642e-02 	+6.71529e+00 	-6.66642e-02 	+6.71529e+00 	-6.66642e-02 	
+9.70000e+00 	-5.30326e+00 	-9.24666e-02 	-5.30326e+00 	-9.24666e-02 	-6.08971e+00 	+1.99229e-02 	-6.08971e+00 	+1.99229e-02 	+6.08972e+00 	+1.99263e-02 	-1.93409e+00 	+9.82793e-06 	+6.71163e+00 	-6.68629e-02 	+6.71163e+00 	-6.68629e-02 	+6.71163e+00 	-6.68629e-02 	
+9.80000e+00 	-5.30666e+00 	-9.50930e-02 	-5.30666e+00 	-9.50930e-02 	-6.11579e+00 	+2.14179e-02 	-6.11579e+00 	+2.14179e-02 	+6.11579e+00 	+2.14212e-02 	-1.93286e+00 	+9.58786e-06 	+6.70796e+00 	-6.69817e-02 	+6.70796e+00 	-6.69817e-02 	+6.70796e+00 	-6.69817e-02 	
+9.90000e+00 	-5.31005e+00 	-9.76900e-02 	-5.31005e+00 	-9.76900e-02 	-6.14039e+00 	+2.33244e-02 	-6.14039e+00 	+2.33244e-02 	+6.14039e+00 	+2.33251e-02 	-1.93163e+00 	+9.35855e-06 	+6.70428e+00 	-6.70127e-02 	+6.70428e+00 	-6.70127e-02 	+6.70428e+00 	-6.70127e-02 	
+1.00000e+01 	-5.31344e+00 	-1.00260e-01 	-5.31344e+00 	-1.00260e-01 	-6.16348e+00 	+2.50586e-02 	-6.16348e+00 	+2.50586e-02 	+6.16348e+00 	+2.50589e-02 	-1.93038e+00 	+9.14853e-06 	+6.70060e+00 	-6.69458e-02 	+6.70060e+00 	-6.69458e-02 	+6.70060e+00 	-6.69458e-02 	
+1.01000e+01 	-5.31682e+00 	-1.02806e-01 	-5.31682e+00 	-1.02806e-01 	-6.18519e+00 	+2.63037e-02 	-6.18519e+00 	+2.63037e-02 	+6.18519e+00 	+2.63083e-02 	-1.92913e+00 	+8.93983e-06 	+6.69690e+00 	-6.67696e-02 	+6.69690e+00 	-6.67696e-02 	+6.69690e+00 	-6.67696e-02 	
+1.02000e+01 	-5.32019e+00 	-1.05331e-01 	-5.32019e+00 	-1.05331e-01 	-6.20566e+00 	+2.68598e-02 	-6.20566e+00 	+2.68598e-02 	+6.20566e+00 	+2.68568e-02 	-1.92786e+00 	+8.73733e-06 	+6.69318e+00 	-6.64707e-02 	+6.69318e+00 	-6.64707e-02 	+6.69318e+00 	-6.64707e-02 	
+1.03000e+01 	-5.32355e+00 	-1.07835e-01 	-5.32355e+00 	-1.07835e-01 	-6.22502e+00 	+2.65281e-02 	-6.22502e+00 	+2.65281e-02 	+6.22502e+00 	+2.65300e-02 	-1.92659e+00 	+8.55285e-06 	+6.68945e+00 	-6.60332e-02 	+6.68945e+00 	-6.60332e-02 	+6.68945e+00 	-6.60332e-02 	
+1.04000e+01 	-5.32690e+00 	-1.10321e-01 	-5.32690e+00 	-1.10321e-01 	-6.24341e+00 	+2.51787e-02 	-6.24341e+00 	+2.51787e-02 	+6.24341e+00 	+2.51808e-02 	-1.92531e+00 	+8.35000e-06 	+6.68570e+00 	-6.54381e-02 	+6.68570e+00 	-6.54381e-02 	+6.68570e+00 	-6.54381e-02 	
+1.05000e+01 	-5.33025e+00 	-1.12791e-01 	-5.33025e+00 	-1.12791e-01 	-6.26093e+00 	+2.26950e-02 	-6.26093e+00 	+2.26950e-02 	+6.26093e+00 	+2.26970e-02 	-1.92402e+00 	+8.15357e-06 	+6.68193e+00 	-6.46630e-02 	+6.68193e+00 	-6.46630e-02 	+6.68193e+00 	-6.46630e-02 	
+1.06000e+01 	-5.33360e+00 	-1.15245e-01 	-5.33360e+00 	-1.15245e-01 	-6.27766e+00 	+1.89957e-02 	-6.27766e+00 	+1.89957e-02 	+6.27766e+00 	+1.89985e-02 	-1.92272e+00 	+8.00290e-06 	+6.67814e+00 	-6.36797e-02 	+6.67814e+00 	-6.36797e-02 	+6.67814e+00 	-6.36797e-02 	
+1.07000e+01 	-5.33693e+00 	-1.17685e-01 	-5.33693e+00 	-1.17685e-01 	-6.29357e+00 	+1.39913e-02 	-6.29357e+00 	+1.39913e-02 	+6.29357e+00 	+1.39925e-02 	-1.92142e+00 	+7.83029e-06 	+6.67432e+00 	-6.24533e-02 	+6.67432e+00 	-6.24533e-02 	+6.67432e+00 	-6.24533e-02 	
+1.08000e+01 	-5.34026e+00 	-1.20111e-01 	-5.34026e+00 	-1.20111e-01 	-6.30855e+00 	+7.59249e-03 	-6.30855e+00 	+7.59249e-03 	+6.30855e+00 	+7.59164e-03 	-1.92010e+00 	+7.65001e-06 	+6.67048e+00 	-6.09412e-02 	+6.67048e+00 	-6.09412e-02 	+6.67048e+00 	-6.09412e-02 	
+1.09000e+01 	-5.34358e+00 	-1.22525e-01 	-5.34358e+00 	-1.22525e-01 	-6.32231e+00 	-2.49998e-04 	-6.32231e+00 	-2.49998e-04 	+6.32231e+00 	-2.48088e-04 	-1.91878e+00 	+7.50111e-06 	+6.66660e+00 	-5.90855e-02 	+6.66660e+00 	-5.90855e-02 	+6.66660e+00 	-5.90855e-02 	
+1.10000e+01 	-5.34690e+00 	-1.24927e-01 	-5.34690e+00 	-1.24927e-01 	-6.33441e+00 	-9.40554e-03 	-6.33441e+00 	-9.40554e-03 	+6.33442e+00 	-9.40558e-03 	-1.91745e+00 	+7.32713e-06 	+6.66269e+00 	-5.68099e-02 	+6.66269e+00 	-5.68099e-02 	+6.66269e+00 	-5.68099e-02 	
+1.11000e+01 	-5.35020e+00 	-1.27319e-01 	-5.35020e+00 	-1.27319e-01 	-6.34438e+00 	-1.93768e-02 	-6.34438e+00 	-1.93768e-02 	+6.34438e+00 	-1.93764e-02 	-1.91611e+00 	+7.18716e-06 	+6.65875e+00 	-5.40080e-02 	+6.65875e+00 	-5.40080e-02 	+6.65875e+00 	-5.40080e-02 	
+1.12000e+01 	-5.35349e+00 	-1.29703e-01 	-5.35349e+00 	-1.29703e-01 	-6.35211e+00 	-2.93180e-02 	-6.35211e+00 	-2.93180e-02 	+6.35211e+00 	-2.93165e-02 	-1.91477e+00 	+7.04113e-06 	+6.65481e+00 	-5.05269e-02 	+6.65481e+00 	-5.05269e-02 	+6.65481e+00 	-5.05269e-02 	
+1.13000e+01 	-5.35677e+00 	-1.32080e-01 	-5.35677e+00 	-1.32080e-01 	-6.35807e+00 	-3.85131e-02 	-6.35807e+00 	-3.85131e-02 	+6.35807e+00 	-3.85131e-02 	-1.91341e+00 	+6.89652e-06 	+6.65092e+00 	-4.61394e-02 	+6.65092e+00 	-4.61394e-02 	+6.65092e+00 	-4.61394e-02 	
+1.14000e+01 	-5.36004e+00 	-1.34455e-01 	-5.36004e+00 	-1.34455e-01 	-6.36291e+00 	-4.67221e-02 	-6.36291e+00 	-4.67221e-02 	+6.36291e+00 	-4.67225e-02 	-1.91205e+00 	+6.76511e-06 	+6.64724e+00 	-4.05061e-02 	+6.64724e+00 	-4.05061e-02 	+6.64724e+00 	-4.05061e-02 	
+1.15000e+01 	-5.36329e+00 	-1.36832e-01 	-5.36329e+00 	-1.36832e-01 	-6.36711e+00 	-5.40128e-02 	-6.36711e+00 	-5.40128e-02 	+6.36711e+00 	-5.40110e-02 	-1.91068e+00 	+6.62541e-06 	+6.64421e+00 	-3.31713e-02 	+6.64421e+00 	-3.31713e-02 	+6.64421e+00 	-3.31713e-02 	
+1.16000e+01 	-5.36652e+00 	-1.39217e-01 	-5.36652e+00 	-1.39217e-01 	-6.37098e+00 	-6.05439e-02 	-6.37098e+00 	-6.05439e-02 	+6.37098e+00 	-6.05438e-02 	-1.90930e+00 	+6.48277e-06 	+6.64288e+00 	-2.38156e-02 	+6.64288e+00 	-2.38156e-02 	+6.64288e+00 	-2.38156e-02 	
+1.17000e+01 	-5.36974e+00 	-1.41615e-01 	-5.36974e+00 	-1.41615e-01 	-6.37467e+00 	-6.64804e-02 	-6.37467e+00 	-6.64804e-02 	+6.37468e+00 	-6.64801e-02 	-1.90792e+00 	+6.35564e-06 	+6.64472e+00 	-1.31157e-02 	+6.64472e+00 	-1.31157e-02 	+6.64472e+00 	-1.31157e-02 	
+1.18000e+01 	-5.37294e+00 	-1.44036e-01 	-5.37294e+00 	-1.44036e-01 	-6.37829e+00 	-7.19423e-02 	-6.37829e+00 	-7.19423e-02 	+6.37829e+00 	-7.19426e-02 	-1.90653e+00 	+6.23276e-06 	+6.65024e+00 	-2.98252e-03 	+6.65024e+00 	-2.98252e-03 	+6.65024e+00 	-2.98252e-03 	
+1.19000e+01 	-5.37614e+00 	-1.46485e-01 	-5.37614e+00 	-1.46485e-01 	-6.38190e+00 	-7.70274e-02 	-6.38190e+00 	-7.70274e-02 	+6.38190e+00 	-7.70273e-02 	-1.90513e+00 	+6.11631e-06 	+6.65839e+00 	+5.24411e-03 	+6.65839e+00 	+5.24411e-03 	+6.65839e+00 	+5.24411e-03 	
+1.20000e+01 	-5.37934e+00 	-1.48971e-01 	-5.37934e+00 	-1.48971e-01 	-6.38552e+00 	-8.18000e-02 	-6.38552e+00 	-8.18000e-02 	+6.38552e+00 	-8.18012e-02 	-1.90372e+00 	+5.98982e-06 	+6.66805e+00 	+1.13959e-02 	+6.66805e+00 	+1.13959e-02 	+6.66805e+00 	+1.13959e-02 	
