Below are the first nkwall=min(nw,4*S+6)=18 solutions from BO, sorted by imag part, at 24-Dec-2024 15:24:00
kz[kn]           kx[kn]           k[kn]            theta[deg]       Re(omega1[wn])   Im(omega1[wn])   Re(omega2[wn])   Im(omega2[wn])   Re(omega3[wn])   Im(omega3[wn])   Re(omega4[wn])   Im(omega4[wn])   Re(omega5[wn])   Im(omega5[wn])   Re(omega6[wn])   Im(omega6[wn])   Re(omega7[wn])   Im(omega7[wn])   Re(omega8[wn])   Im(omega8[wn])   Re(omega9[wn])   Im(omega9[wn])   Re(omega10[wn])  Im(omega10[wn])  Re(omega11[wn])  Im(omega11[wn])  Re(omega12[wn])  Im(omega12[wn])  Re(omega13[wn])  Im(omega13[wn])  Re(omega14[wn])  Im(omega14[wn])  Re(omega15[wn])  Im(omega15[wn])  Re(omega16[wn])  Im(omega16[wn])  Re(omega17[wn])  Im(omega17[wn])  Re(omega18[wn])  Im(omega18[wn])  
1.016641e-01     1.164956e+01     1.165000e+01     8.950000e+01     -1.085823e+01    1.494827e-01     1.085823e+01     1.494827e-01     1.300710e+01     3.855772e-05     -1.300710e+01    3.855764e-05     1.500985e+01     1.529920e-05     -1.500985e+01    1.529905e-05     -9.991158e+00    1.406071e-05     9.991158e+00     1.406064e-05     -1.401375e+01    3.201350e-06     1.401375e+01     3.201306e-06     -8.988352e+00    1.852037e-06     8.988352e+00     1.852011e-06     2.674321e-09     1.678183e-09     -3.356418e-12    9.002019e-13     -6.404959e-15    2.831703e-15     -2.794716e-16    4.332743e-16     8.500787e-16     8.165891e-17     -1.433969e-13    -5.264984e-14    
1.018823e-01     1.167456e+01     1.167500e+01     8.950000e+01     1.086926e+01     1.570410e-01     -1.086926e+01    1.570410e-01     -1.300667e+01    2.658146e-05     1.300667e+01     2.658138e-05     -1.501003e+01    1.459982e-05     1.501003e+01     1.459975e-05     9.989704e+00     8.689494e-06     -9.989704e+00    8.689448e-06     1.401377e+01     3.262171e-06     -1.401377e+01    3.262141e-06     8.988795e+00     2.226939e-06     -8.988795e+00    2.226927e-06     1.093024e-06     1.694106e-10     -1.092556e-06    1.542783e-10     -3.036168e-12    2.428341e-12     -4.551232e-13    6.290586e-13     1.488670e-15     7.034586e-18     1.357592e-16     -5.220654e-16    
1.021005e-01     1.169955e+01     1.170000e+01     8.950000e+01     1.088025e+01     1.633055e-01     -1.088025e+01    1.633055e-01     1.501021e+01     1.391695e-05     -1.501021e+01    1.391693e-05     9.988328e+00     4.844752e-06     -9.988328e+00    4.844741e-06     1.401378e+01     3.350344e-06     -1.401378e+01    3.350338e-06     1.300623e+01     2.912976e-06     -1.300623e+01    2.912622e-06     8.989256e+00     2.664479e-06     -8.989256e+00    2.664424e-06     -1.075957e-06    1.751895e-10     1.071818e-06     1.272465e-10     3.133086e-13     1.960394e-13     1.225993e-13     4.319230e-14     3.191115e-15     1.241500e-14     8.438066e-16     6.222875e-16     
1.023186e-01     1.172455e+01     1.172500e+01     8.950000e+01     -1.089121e+01    1.684313e-01     1.089121e+01     1.684313e-01     1.501039e+01     1.325402e-05     -1.501039e+01    1.325399e-05     1.401377e+01     3.468168e-06     -1.401377e+01    3.468165e-06     -8.989735e+00    3.168906e-06     8.989735e+00     3.168867e-06     9.987038e+00     2.465305e-06     -9.987038e+00    2.465264e-06     1.124068e-09     6.712797e-09     7.146191e-13     1.676064e-12     -1.944600e-13    1.668031e-13     -1.447109e-14    1.044453e-13     -8.816729e-16    4.340132e-16     -4.288239e-16    -8.497105e-16    1.396935e-14     -9.031817e-15    -6.448390e-13    -6.005926e-14    
1.025368e-01     1.174955e+01     1.175000e+01     8.950000e+01     1.090213e+01     1.725294e-01     -1.090213e+01    1.725294e-01     -1.501057e+01    1.261364e-05     1.501057e+01     1.261361e-05     8.990230e+00     3.737143e-06     -8.990230e+00    3.737114e-06     1.401375e+01     3.618311e-06     -1.401375e+01    3.618303e-06     -9.985834e+00    1.030093e-06     9.985834e+00     1.030060e-06     1.103484e-06     8.468863e-10     -1.102901e-06    8.005429e-10     1.395616e-13     5.960252e-13     -6.238679e-16    4.616713e-16     4.459895e-16     -1.736372e-16    1.448988e-14     -1.541372e-14    -1.680210e-14    -2.279105e-14    9.759977e-13     -6.252249e-13    
1.027550e-01     1.177455e+01     1.177500e+01     8.950000e+01     1.091303e+01     1.756806e-01     -1.091303e+01    1.756806e-01     -1.501075e+01    1.199793e-05     1.501075e+01     1.199787e-05     -8.990739e+00    4.349278e-06     8.990739e+00     4.349254e-06     -1.401373e+01    3.803930e-06     1.401373e+01     3.803902e-06     9.984717e+00     1.616693e-07     -9.984717e+00    1.615595e-07     -4.986746e-10    3.508832e-09     1.186751e-12     3.478503e-13     8.818887e-14     2.693310e-13     -4.673665e-13    2.369415e-13     2.813025e-16     6.775830e-16     1.935767e-17     -1.293117e-16    2.533867e-15     -5.239894e-14    -1.730820e-12    -1.455046e-13    
1.029731e-01     1.179955e+01     1.180000e+01     8.950000e+01     -1.092390e+01    1.779435e-01     1.092390e+01     1.779435e-01     1.501093e+01     1.140833e-05     -1.501093e+01    1.140830e-05     -8.991261e+00    4.951445e-06     8.991261e+00     4.951438e-06     1.401368e+01     4.028842e-06     -1.401368e+01    4.028784e-06     5.454423e-09     8.468610e-10     1.909046e-12     9.691813e-13     5.660095e-13     7.409409e-13     -2.412152e-13    3.278256e-13     9.589937e-14     2.898566e-13     5.963606e-15     4.022341e-15     -8.706013e-16    1.288837e-15     -1.576041e-15    -5.572058e-16    -1.927411e-12    -1.760975e-15    -1.082659e-06    -5.093998e-10    
1.031913e-01     1.182455e+01     1.182500e+01     8.950000e+01     -1.093475e+01    1.793593e-01     1.093475e+01     1.793593e-01     -1.501111e+01    1.084578e-05     1.501111e+01     1.084573e-05     -8.991792e+00    5.422055e-06     8.991792e+00     5.421966e-06     1.401363e+01     4.297309e-06     -1.401363e+01    4.297293e-06     -1.089799e-06    3.316991e-10     1.088346e-06     2.397257e-10     -2.767211e-12    1.428082e-12     -7.428203e-14    6.411164e-14     -8.863044e-16    8.045205e-16     1.395660e-16     -1.920912e-15    -1.093684e-14    -2.692355e-15    1.842964e-13     -2.526688e-13    -9.202844e-13    -3.289730e-13    -9.097026e-13    -2.830415e-12    
1.034094e-01     1.184955e+01     1.185000e+01     8.950000e+01     -1.094558e+01    1.799554e-01     1.094558e+01     1.799554e-01     1.501128e+01     1.031107e-05     -1.501128e+01    1.031099e-05     -8.992332e+00    5.512486e-06     8.992332e+00     5.512433e-06     -1.401356e+01    4.614631e-06     1.401356e+01     4.614611e-06     -8.006300e+00    7.228768e-07     8.006300e+00     7.228692e-07     -1.079385e-06    1.630489e-10     1.082527e-06     7.215216e-12     -1.650113e-12    3.126944e-12     -9.142331e-13    2.480461e-13     1.696149e-13     7.039949e-14     2.384812e-12     5.820417e-14     -1.006241e-14    4.974449e-15     -4.731999e-16    2.689674e-16     
1.036276e-01     1.187455e+01     1.187500e+01     8.950000e+01     -1.095639e+01    1.797469e-01     1.095639e+01     1.797469e-01     1.501145e+01     9.804218e-06     -1.501145e+01    9.804204e-06     -1.401348e+01    4.986922e-06     1.401348e+01     4.986889e-06     8.992878e+00     4.744244e-06     -8.992878e+00    4.744239e-06     -1.600636e+01    2.831902e-06     1.600636e+01     2.831849e-06     8.006355e+00     1.666962e-06     -8.006355e+00    1.666948e-06     5.489653e-11     9.490451e-11     -2.478812e-11    9.344648e-12     -4.460950e-13    6.382622e-13     2.311635e-14     2.903035e-14     1.290721e-15     8.733356e-16     -1.087694e-15    -1.772046e-16    
1.038458e-01     1.189955e+01     1.190000e+01     8.950000e+01     -1.096718e+01    1.787378e-01     1.096718e+01     1.787378e-01     -1.501162e+01    9.325410e-06     1.501162e+01     9.325367e-06     1.600651e+01     6.962644e-06     -1.600651e+01    6.962619e-06     1.401338e+01     5.421315e-06     -1.401338e+01    5.421304e-06     8.006395e+00     2.263936e-06     -8.006395e+00    2.263924e-06     -8.993427e+00    2.247002e-06     8.993427e+00     2.246998e-06     -3.328389e-09    5.653943e-09     1.212543e-12     1.567378e-12     -8.360827e-13    5.372684e-13     4.153074e-14     1.635125e-15     -1.219675e-15    -1.006832e-15    4.534142e-16     -1.924388e-15    
1.040639e-01     1.192455e+01     1.192500e+01     8.950000e+01     1.097796e+01     1.769212e-01     -1.097796e+01    1.769212e-01     -1.600666e+01    1.051076e-05     1.600666e+01     1.051068e-05     1.501178e+01     8.874448e-06     -1.501178e+01    8.874440e-06     1.401327e+01     5.926230e-06     -1.401327e+01    5.926133e-06     -8.006419e+00    2.533978e-06     8.006419e+00     2.533974e-06     -1.091859e-06    7.555255e-10     1.090960e-06     6.486785e-10     -7.133010e-13    1.662263e-12     1.524327e-13     1.846735e-13     -2.249317e-12    1.644587e-13     1.550187e-15     1.128405e-14     -6.138757e-16    8.361748e-16     1.003768e-15     -4.681728e-16    
1.042821e-01     1.194954e+01     1.195000e+01     8.950000e+01     -1.098873e+01    1.742784e-01     1.098873e+01     1.742784e-01     -1.600681e+01    1.351985e-05     1.600681e+01     1.351982e-05     -1.501194e+01    8.451081e-06     1.501194e+01     8.451070e-06     -1.401314e+01    6.511238e-06     1.401314e+01     6.511161e-06     -8.006428e+00    2.478741e-06     8.006428e+00     2.478725e-06     2.758319e-09     3.875643e-10     -1.095814e-12    1.026489e-12     -1.695676e-13    1.275466e-13     -4.240574e-16    5.967041e-17     -6.860903e-16    -5.882887e-16    -6.566251e-15    -1.382527e-14    2.141816e-12     -7.092562e-14    1.039171e-12     -2.996864e-13    
1.045003e-01     1.197454e+01     1.197500e+01     8.950000e+01     -1.099949e+01    1.707777e-01     1.099949e+01     1.707777e-01     1.600697e+01     1.603376e-05     -1.600697e+01    1.603372e-05     1.501210e+01     8.054909e-06     -1.501210e+01    8.054855e-06     -1.401300e+01    7.187956e-06     1.401300e+01     7.187935e-06     -8.006421e+00    2.081834e-06     8.006421e+00     2.081817e-06     1.096267e-06     2.038131e-09     -1.094639e-06    1.931104e-09     -6.801366e-13    6.766476e-13     -3.975962e-15    1.861054e-14     2.560878e-16     6.709782e-16     1.393458e-17     -1.122124e-15    2.027886e-15     -5.446913e-14    2.009636e-14     -1.619392e-13    
1.047184e-01     1.199954e+01     1.200000e+01     8.950000e+01     -1.101024e+01    1.663714e-01     1.101024e+01     1.663714e-01     1.600713e+01     1.809627e-05     -1.600713e+01    1.809621e-05     1.401284e+01     7.969715e-06     -1.401284e+01    7.969653e-06     1.501225e+01     7.685265e-06     -1.501225e+01    7.685261e-06     -8.006400e+00    1.308699e-06     8.006400e+00     1.308698e-06     1.105593e-06     2.346729e-09     -1.104024e-06    1.972198e-09     -1.782299e-14    3.006161e-13     7.564112e-15     7.479585e-15     8.446561e-16     3.998692e-16     -1.062333e-15    4.417204e-17     -1.183692e-13    -9.199230e-14    5.658510e-12     -2.152412e-13    
1.049366e-01     1.202454e+01     1.202500e+01     8.950000e+01     1.102098e+01     1.609919e-01     -1.102098e+01    1.609919e-01     1.600729e+01     1.975056e-05     -1.600729e+01    1.975049e-05     -1.401267e+01    8.871739e-06     1.401267e+01     8.871651e-06     -1.501240e+01    7.341818e-06     1.501240e+01     7.341795e-06     -8.006365e+00    1.053076e-07     8.006365e+00     1.053051e-07     1.112661e-06     4.496495e-09     -1.124187e-06    4.105430e-09     2.611062e-12     2.015870e-12     1.541296e-13     6.227264e-13     -6.686203e-13    3.582811e-13     1.780056e-12     1.856971e-14     1.007614e-15     4.762553e-15     -8.946580e-16    3.466411e-16     
1.051548e-01     1.204954e+01     1.205000e+01     8.950000e+01     -1.103172e+01    1.545444e-01     1.103172e+01     1.545444e-01     1.600745e+01     2.103821e-05     -1.600745e+01    2.103820e-05     1.299348e+01     1.041135e-05     -1.299348e+01    1.041079e-05     -1.401248e+01    9.911856e-06     1.401248e+01     9.911812e-06     -1.501254e+01    7.023965e-06     1.501254e+01     7.023910e-06     -1.520233e-09    6.324696e-10     -2.552353e-13    2.146133e-13     -3.067731e-15    1.161240e-14     -9.717105e-16    8.643800e-16     -7.069677e-17    1.669931e-16     2.113877e-12     -1.258387e-13    -1.027820e-13    -2.677069e-13    6.040344e-13     -3.405227e-13    
1.053729e-01     1.207454e+01     1.207500e+01     8.950000e+01     1.104246e+01     1.468955e-01     -1.104246e+01    1.468955e-01     1.299276e+01     4.041542e-05     -1.299276e+01    4.041484e-05     -1.600761e+01    2.199988e-05     1.600761e+01     2.199977e-05     -1.401227e+01    1.111032e-05     1.401227e+01     1.111023e-05     -1.501268e+01    6.731205e-06     1.501268e+01     6.731195e-06     -1.811242e-09    1.377947e-09     -3.161420e-12    2.117964e-13     -1.295313e-14    3.406410e-14     5.706576e-16     1.829386e-16     -2.211616e-16    -1.305215e-15    9.954189e-14     -5.595223e-15    -4.105178e-15    -7.652988e-15    4.731295e-13     -1.618373e-13    
1.055911e-01     1.209954e+01     1.210000e+01     8.950000e+01     1.105319e+01     1.378526e-01     -1.105319e+01    1.378526e-01     1.299199e+01     4.938459e-05     -1.299199e+01    4.938449e-05     1.600778e+01     2.267363e-05     -1.600778e+01    2.267361e-05     1.401205e+01     1.248994e-05     -1.401205e+01    1.248992e-05     1.501281e+01     6.462978e-06     -1.501281e+01    6.462973e-06     1.601341e-09     3.306869e-10     3.933448e-13     1.464136e-12     -1.717110e-12    4.795055e-13     1.088787e-13     1.675737e-13     -1.309200e-16    4.390768e-16     5.717049e-16     -6.943683e-16    -9.445253e-15    -5.142342e-15    -8.346467e-13    -2.157703e-13    
1.058092e-01     1.212454e+01     1.212500e+01     8.950000e+01     1.106393e+01     1.271264e-01     -1.106393e+01    1.271264e-01     -1.299117e+01    4.652046e-05     1.299117e+01     4.652034e-05     -1.600795e+01    2.309574e-05     1.600795e+01     2.309573e-05     -1.401182e+01    1.407593e-05     1.401182e+01     1.407555e-05     -1.501294e+01    6.218908e-06     1.501294e+01     6.218887e-06     -2.497899e-09    3.106911e-09     7.495455e-13     1.299350e-12     -2.373617e-14    1.664047e-14     -1.692449e-15    1.344996e-15     -1.007196e-15    2.687600e-16     7.031277e-14     -2.303205e-14    -2.444721e-13    -3.292536e-13    2.745052e-13     -5.961447e-13    
1.060274e-01     1.214954e+01     1.215000e+01     8.950000e+01     1.107467e+01     1.142521e-01     -1.107467e+01    1.142521e-01     1.299030e+01     3.855580e-05     -1.299030e+01    3.855569e-05     -1.600812e+01    2.329993e-05     1.600812e+01     2.329993e-05     -1.401156e+01    1.589526e-05     1.401156e+01     1.589524e-05     -1.501306e+01    5.998556e-06     1.501306e+01     5.998535e-06     -5.477258e-10    3.799144e-09     -1.215473e-12    1.380645e-12     9.343017e-13     5.763573e-13     -1.790647e-13    1.052555e-13     -3.073448e-15    7.681000e-15     9.082098e-17     1.647116e-15     -7.574739e-16    3.589036e-16     1.036641e-12     -4.402513e-13    
1.062456e-01     1.217454e+01     1.217500e+01     8.950000e+01     1.108542e+01     9.839982e-02     -1.108542e+01    9.839982e-02     -1.298939e+01    2.949036e-05     1.298939e+01     2.949022e-05     1.600829e+01     2.331744e-05     -1.600829e+01    2.331735e-05     -1.401129e+01    1.797537e-05     1.401129e+01     1.797536e-05     -1.501318e+01    5.801619e-06     1.501318e+01     5.801614e-06     -1.110811e-06    4.536330e-10     1.109455e-06     6.538555e-11     3.541976e-12     2.407422e-12     1.878191e-12     6.528936e-13     1.865873e-13     1.443575e-13     1.183445e-15     4.531132e-16     -3.304705e-17    -1.233599e-16    -8.976225e-15    -3.788467e-15    
1.064637e-01     1.219954e+01     1.220000e+01     8.950000e+01     -1.109618e+01    7.778109e-02     1.109618e+01     7.778109e-02     -1.600846e+01    2.317652e-05     1.600846e+01     2.317635e-05     1.298845e+01     2.123055e-05     -1.298845e+01    2.123029e-05     1.401101e+01     2.034144e-05     -1.401101e+01    2.034134e-05     1.501328e+01     5.627897e-06     -1.501328e+01    5.627896e-06     1.280912e-11     5.101455e-12     -7.726946e-13    2.812269e-13     3.269599e-13     6.146695e-14     -1.400299e-15    1.226917e-15     1.531058e-14     8.165299e-16     4.207928e-16     7.732584e-16     8.031655e-14     -1.281888e-13    -1.144468e-13    -8.115410e-13    
1.066819e-01     1.222453e+01     1.222500e+01     8.950000e+01     1.110694e+01     4.644931e-02     -1.110694e+01    4.644931e-02     -1.401070e+01    2.301115e-05     1.401070e+01     2.301091e-05     -1.600864e+01    2.290324e-05     1.600864e+01     2.290322e-05     -1.298748e+01    1.443004e-05     1.298748e+01     1.443001e-05     1.501339e+01     5.477276e-06     -1.501339e+01    5.477233e-06     -6.993673e-10    2.533860e-09     3.894144e-13     1.159410e-13     -2.262366e-12    4.825123e-14     -3.249009e-16    5.854026e-16     6.409099e-17     -1.134420e-15    -2.146486e-15    -2.468210e-14    5.669771e-13     -3.027799e-13    1.628590e-12     -7.075260e-13    
1.069001e-01     1.224953e+01     1.225000e+01     8.950000e+01     1.401039e+01     2.598759e-05     -1.401039e+01    2.598740e-05     1.600882e+01     2.252100e-05     -1.600882e+01    2.252089e-05     -1.107310e+01    1.017902e-05     1.107310e+01     1.017816e-05     -1.298648e+01    9.134323e-06     1.298648e+01     9.134195e-06     1.501348e+01     5.349695e-06     -1.501348e+01    5.349688e-06     -1.129320e-06    1.356296e-09     1.127948e-06     1.176579e-09     2.495555e-12     1.264126e-12     -8.772928e-14    1.047803e-13     -2.655653e-17    1.054954e-15     -4.069046e-16    -7.882133e-16    -7.011921e-15    -9.594937e-16    1.260736e-13     -4.706671e-14    
1.071182e-01     1.227453e+01     1.227500e+01     8.950000e+01     1.401005e+01     2.924364e-05     -1.401005e+01    2.924352e-05     -1.600899e+01    2.205027e-05     1.600899e+01     2.205016e-05     -1.501356e+01    5.245342e-06     1.501356e+01     5.245316e-06     -1.298546e+01    5.147924e-06     1.298546e+01     5.147466e-06     -1.104854e+01    3.386021e-06     1.104854e+01     3.385671e-06     1.468339e-09     4.063250e-10     -1.188858e-12    1.390480e-12     3.265419e-14     1.254761e-13     6.829279e-15     4.911332e-16     -1.664876e-16    3.407897e-16     -4.311372e-16    -7.413805e-16    9.423194e-14     -1.101830e-13    -9.786165e-13    -6.349155e-13    
1.073364e-01     1.229953e+01     1.230000e+01     8.950000e+01     -1.400970e+01    3.270152e-05     1.400970e+01     3.270150e-05     1.600917e+01     2.150987e-05     -1.600917e+01    2.150980e-05     -1.501364e+01    5.164463e-06     1.501364e+01     5.164452e-06     -1.298442e+01    2.216087e-06     1.298442e+01     2.215890e-06     1.103420e+01     1.188638e-06     -1.103420e+01    1.187691e-06     1.192715e+01     1.227821e-07     -1.192715e+01    1.226924e-07     5.935176e-13     6.824897e-13     1.077243e-12     5.522744e-13     9.022003e-14     6.486991e-14     -7.973651e-15    6.519218e-15     3.852811e-16     4.518011e-16     -4.976409e-17    -7.718859e-16    
1.075546e-01     1.232453e+01     1.232500e+01     8.950000e+01     -1.400934e+01    3.619731e-05     1.400934e+01     3.619702e-05     -1.600935e+01    2.091566e-05     1.600935e+01     2.091561e-05     -1.501371e+01    5.107534e-06     1.501371e+01     5.107529e-06     -1.192491e+01    2.830338e-07     1.192491e+01     2.830148e-07     -1.298336e+01    9.999003e-08     1.298336e+01     9.998164e-08     -1.756145e-09    1.030861e-09     3.530471e-12     2.978318e-13     1.659591e-13     2.694986e-13     -1.777977e-13    5.458002e-14     9.480051e-17     8.283544e-16     1.580029e-15     4.713803e-16     -4.107632e-15    2.228912e-16     3.734503e-13     -3.003313e-14    
1.077727e-01     1.234953e+01     1.235000e+01     8.950000e+01     -1.400897e+01    3.942755e-05     1.400897e+01     3.942753e-05     1.600953e+01     2.028188e-05     -1.600953e+01    2.028184e-05     -1.501377e+01    5.075164e-06     1.501377e+01     5.075139e-06     -1.101580e+01    1.260738e-06     1.101580e+01     1.260105e-06     -1.192261e+01    4.521675e-07     1.192261e+01     4.521577e-07     1.146924e-06     2.028468e-09     -1.142980e-06    1.891311e-09     -1.412321e-12    1.655491e-12     1.129030e-12     1.464713e-12     9.590231e-13     1.106721e-13     1.380607e-15     9.740103e-16     -2.666553e-16    -5.587719e-16    1.146613e-14     -1.355704e-14    
1.079909e-01     1.237453e+01     1.237500e+01     8.950000e+01     -1.400858e+01    4.187470e-05     1.400858e+01     4.187418e-05     1.600971e+01     1.962077e-05     -1.600971e+01    1.962069e-05     1.100939e+01     1.515129e-05     -1.100939e+01    1.515060e-05     -1.501382e+01    5.068161e-06     1.501382e+01     5.068138e-06     1.192024e+01     6.322628e-07     -1.192024e+01    6.322397e-07     -1.321317e-09    1.090200e-09     2.679806e-13     6.426521e-13     1.064656e-15     1.840510e-15     1.187535e-15     1.892163e-16     -5.564323e-16    -4.395558e-15    1.310663e-13     -8.569312e-14    -2.239362e-14    -2.565232e-13    1.024415e-12     -9.687025e-13    
1.082090e-01     1.239953e+01     1.240000e+01     8.950000e+01     1.400818e+01     4.270376e-05     -1.400818e+01    4.270335e-05     -1.600989e+01    1.894252e-05     1.600989e+01     1.894251e-05     -1.501386e+01    5.087601e-06     1.501386e+01     5.087589e-06     -1.191781e+01    8.258075e-07     1.191781e+01     8.257948e-07     -1.902168e-09    1.923883e-10     4.051444e-13     3.501081e-12     3.590416e-15     1.781816e-15     1.181751e-15     8.378713e-16     -1.144937e-15    -8.160284e-16    1.164432e-13     -1.553125e-14    -6.919415e-14    -6.779457e-14    8.842365e-13     -8.881694e-13    -1.351220e-12    -9.190425e-13    1.139164e-06     -1.884771e-10    
1.084272e-01     1.242453e+01     1.242500e+01     8.950000e+01     -1.400778e+01    4.063253e-05     1.400778e+01     4.063243e-05     -1.601006e+01    1.825626e-05     1.601006e+01     1.825622e-05     1.501389e+01     5.134741e-06     -1.501389e+01    5.134728e-06     -1.191529e+01    1.035948e-06     1.191529e+01     1.035910e-06     -1.140080e-06    1.430996e-09     1.140790e-06     1.412079e-09     2.276280e-13     1.323887e-12     3.936720e-15     2.876870e-15     3.445076e-16     9.812760e-17     1.819119e-15     5.440726e-17     -4.125512e-13    -1.548190e-14    2.780651e-12     -3.817931e-13    1.149947e-12     -8.475454e-13    -3.399417e-13    -1.253473e-12    
1.086454e-01     1.244953e+01     1.245000e+01     8.950000e+01     -1.400737e+01    3.379420e-05     1.400737e+01     3.379302e-05     -1.601024e+01    1.756936e-05     1.601024e+01     1.756929e-05     -1.099264e+01    1.373984e-05     1.099264e+01     1.373461e-05     1.501391e+01     5.211218e-06     -1.501391e+01    5.211210e-06     -1.191269e+01    1.266589e-06     1.191269e+01     1.266546e-06     -1.489409e-10    1.443938e-09     -2.976800e-12    1.739256e-12     1.750935e-12     2.765354e-13     -3.160709e-13    1.889702e-13     2.419072e-14     2.078691e-14     1.676799e-15     2.651825e-15     2.176105e-16     2.030321e-16     -1.134609e-15    2.670140e-17     
1.088635e-01     1.247452e+01     1.247500e+01     8.950000e+01     -1.400695e+01    1.960276e-05     1.400695e+01     1.960255e-05     -1.601042e+01    1.688805e-05     1.601042e+01     1.688802e-05     1.098924e+01     9.545594e-06     -1.098924e+01    9.545340e-06     -1.501391e+01    5.318918e-06     1.501391e+01     5.318912e-06     1.190997e+01     1.522550e-06     -1.190997e+01    1.522546e-06     -1.156451e-06    1.377846e-10     -9.215660e-13    2.271472e-13     2.175277e-13     2.899934e-14     -1.660671e-15    1.307031e-14     -1.756350e-16    -5.288958e-16    -1.189920e-15    -2.262822e-15    -4.149402e-15    -1.895057e-14    -7.358969e-13    -1.009135e-12    
1.090817e-01     1.249952e+01     1.250000e+01     8.950000e+01     1.601060e+01     1.621753e-05     -1.601060e+01    1.621751e-05     1.501391e+01     5.460102e-06     -1.501391e+01    5.460095e-06     -1.098603e+01    2.120259e-06     1.098603e+01     2.119561e-06     1.190713e+01     1.810254e-06     -1.190713e+01    1.810246e-06     1.733089e-09     1.123314e-09     3.123808e-12     2.145718e-12     1.426957e-12     1.230762e-12     -6.630953e-15    1.385306e-15     6.398090e-16     6.736192e-16     4.933519e-16     6.900414e-17     2.266317e-13     -4.209874e-15    -8.327547e-14    -2.133572e-14    -2.547633e-12    -3.685532e-13    1.142691e-06     -6.312924e-10    
1.092999e-01     1.252452e+01     1.252500e+01     8.950000e+01     -1.601077e+01    1.556187e-05     1.601077e+01     1.556183e-05     -1.501390e+01    5.637408e-06     1.501390e+01     5.637407e-06     -1.190414e+01    2.138024e-06     1.190414e+01     2.137958e-06     9.006649e+00     4.059360e-07     -9.006649e+00    4.059137e-07     1.137918e-06     2.304953e-09     -1.138785e-06    2.239446e-09     -1.908987e-12    1.854974e-12     -9.771935e-13    7.781164e-13     1.662705e-13     2.120371e-13     -3.857736e-13    1.443257e-13     -1.338126e-15    4.480310e-15     8.440660e-16     -4.052820e-16    -5.265860e-16    -2.188567e-15    1.372781e-13     -2.705020e-14    
1.095180e-01     1.254952e+01     1.255000e+01     8.950000e+01     1.601094e+01     1.492468e-05     -1.601094e+01    1.492461e-05     1.501387e+01     5.854104e-06     -1.501387e+01    5.854052e-06     -9.006944e+00    4.292185e-06     9.006944e+00     4.292150e-06     -1.190097e+01    2.517361e-06     1.190097e+01     2.517320e-06     2.396540e-10     2.161070e-09     -3.082094e-12    7.082792e-13     6.003062e-13     5.001169e-13     -6.530379e-15    1.084664e-15     -7.362194e-16    4.966834e-16     -6.022120e-17    -6.211042e-16    -4.419868e-13    -4.440850e-13    -2.479356e-13    -5.106440e-13    -2.294028e-12    -1.675619e-12    -1.163622e-06    -9.369813e-10    
1.097362e-01     1.257452e+01     1.257500e+01     8.950000e+01     1.601112e+01     1.430847e-05     -1.601112e+01    1.430833e-05     -9.007220e+00    6.962667e-06     9.007220e+00     6.962614e-06     1.501383e+01     6.113631e-06     -1.501383e+01    6.113615e-06     1.189758e+01     2.964384e-06     -1.189758e+01    2.964365e-06     -2.801392e-10    2.760350e-10     2.484976e-12     3.871874e-12     -6.710710e-14    1.229787e-14     -1.868949e-16    -4.064666e-17    1.269303e-15     -3.463724e-16    7.322516e-15     -8.853631e-16    8.270059e-14     -4.983195e-13    9.275795e-13     -5.156534e-13    8.721162e-12     -7.171192e-12    1.169562e-06     -1.924446e-10    
1.099543e-01     1.259952e+01     1.260000e+01     8.950000e+01     1.601129e+01     1.371516e-05     -1.601129e+01    1.371513e-05     -9.007474e+00    8.798034e-06     9.007474e+00     8.798015e-06     -1.501378e+01    6.420450e-06     1.501378e+01     6.420426e-06     1.189390e+01     3.502619e-06     -1.189390e+01    3.502605e-06     5.538932e-09     5.798458e-10     5.405019e-12     8.741731e-13     -1.025862e-14    2.377297e-13     7.651932e-16     2.407856e-15     2.442788e-15     1.064097e-15     -1.446720e-15    -1.360034e-16    -1.640403e-13    -9.224008e-14    1.005604e-12     -4.377448e-13    1.812622e-12     -1.074200e-12    -1.155619e-06    -4.370161e-10    
1.101725e-01     1.262452e+01     1.262500e+01     8.950000e+01     -1.601145e+01    1.314658e-05     1.601145e+01     1.314654e-05     9.007707e+00     1.006534e-05     -9.007707e+00    1.006534e-05     1.501372e+01     6.779409e-06     -1.501372e+01    6.779395e-06     -1.188985e+01    4.168117e-06     1.188985e+01     4.168048e-06     9.984714e+00     1.841312e-08     -9.984714e+00    1.838121e-08     -1.662316e-09    1.866382e-09     -3.674301e-12    1.921262e-12     1.266168e-12     6.868522e-13     -7.064322e-13    1.347652e-13     -6.589155e-16    8.267072e-16     1.047088e-15     3.723928e-16     -2.078579e-15    1.064856e-16     1.042481e-13     -3.539594e-13    
